id	ten	tac_gia	license	loai	nguon	dinh_dang	tu_khoa	ghi_cong	cach_lay
e49f017a-95a5-4a01-8726-755c094ca8f5	Grass roller clipart, gardening equipment	?	CC0	illustration	rawpixel	eps	grass	"Grass roller clipart, gardening equipment" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3My0wOTUtdi5qcGc.jpg"
4b969105-9a1f-4fe0-99de-4ed3e2ababe0	Grass roller png sticker, gardening	?	CC0	illustration	rawpixel	png	grass	"Grass roller png sticker, gardening" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvam9iNjczLTA5NS1wLnBuZw.png"
b9fd1da5-a17d-41c4-a541-70976aa40d56	Gadson snake on grass	BrazilianInBattleofVerdun	CC0	illustration	wikimedia	svg	grass	"Gadson snake on grass" by BrazilianInBattleofVerdun is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/df/Gadson_snake_on_grass.svg"
ec67853c-3fd8-43a7-91fe-046f7e4a9bf7	Goat feeding grass png sticker	?	CC0	illustration	rawpixel	png	grass	"Goat feeding grass png sticker" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMS0wMTEtcC5wbmc.png"
81dbddb7-96b6-4126-9141-aaf92c58acfb	Manicured grass Pinhead icon	Quincy Morgan, Temaki contributors	CC0	illustration	wikimedia	svg	grass	"Manicured grass Pinhead icon" by Quincy Morgan, Temaki contributors is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b9/Manicured_grass_Pinhead_icon.svg"
f2d48838-8538-460c-8f4b-05adc0650f97	Grass-mushroom - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	grass	"Grass-mushroom - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/3/32/Grass-mushroom_-_Delapouite_-_white_-_game-icons.svg"
ec62643d-0da9-4f8f-af41-94d546d36ec3	Tussock grass	Melisse06	CC0	illustration	wikimedia	svg	grass	"Tussock grass" by Melisse06 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/92/Tussock_grass.svg"
89b9d257-46a6-49da-817a-5bbb20e4f901	Grass Pinhead icon	Quincy Morgan, Temaki contributors	CC0	illustration	wikimedia	svg	grass	"Grass Pinhead icon" by Quincy Morgan, Temaki contributors is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6d/Grass_Pinhead_icon.svg"
0e66f653-e108-42a0-8839-0cfda11c9e12	Sunshade on Grass	unknown: simple wide-spread figure	CC0	illustration	wikimedia	svg	grass	"Sunshade on Grass" by unknown: simple wide-spread figure is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/01/Sunshade_on_Grass.svg"
f672d0c9-f662-4569-be49-1ed2b5676eca	angel scenic mythical grass	?	CC0	illustration	svgsilh	?	grass	"angel scenic mythical grass" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/303386.png"
426d10b0-9c2a-4a9e-86f1-331eda304748	Tall grass and hedgehog	Graineahumus	CC-BY 4.0	illustration	wikimedia	svg	grass	"Tall grass and hedgehog" by Graineahumus is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e8/Tall_grass_and_hedgehog.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
9448a102-8647-4bd1-a96d-74df03596f88	MapOfNivkhLanguage-Grass	AsPJT	CC0	illustration	wikimedia	svg	grass	"MapOfNivkhLanguage-Grass" by AsPJT is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6a/MapOfNivkhLanguage-Grass.svg"
30674fc6-25df-428e-9fa8-8dc2933a4dfa	angel scenic mythical grass	?	CC0	illustration	svgsilh	?	grass	"angel scenic mythical grass" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/3124003.png"
c37c9c24-bf6f-43d7-9c7d-6b2e60ed0508	angel scenic mythical grass	?	CC0	illustration	svgsilh	?	grass	"angel scenic mythical grass" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/3128688.png"
c0ed00bb-575f-4653-a186-78d9de322176	easter springtime growing grass	?	CC0	illustration	svgsilh	?	grass	"easter springtime growing grass" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2443039.png"
a70d91b2-884a-4717-ad16-8cc32ebaccf2	angel scenic mythical grass	?	CC0	illustration	svgsilh	?	grass	"angel scenic mythical grass" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2144655.png"
53ad214e-ff7c-4c70-9ecc-29a2c9d8b8a2	Trans-Saharan routes early	Aa77zz	CC0	illustration	wikimedia	svg	grass	"Trans-Saharan routes early" by Aa77zz is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/ff/Trans-Saharan_routes_early.svg"
d93f17ff-320c-493d-b779-aded05afa5a2	Blason chateauneuf	Ludovic Thébault	CC0	illustration	wikimedia	svg	grass	"Blason chateauneuf" by Ludovic Thébault is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/13/Blason_chateauneuf.svg"
e1f5481f-6fb4-498f-a151-aa83dbb7a404	Flag of South Carolina (1910–1940)	BlinxTheKitty	CC0	illustration	wikimedia	svg	grass	"Flag of South Carolina (1910–1940)" by BlinxTheKitty is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag_of_South_Carolina_%281910%E2%80%931940%29.svg"
5b2ca614-3a93-4972-88e0-7a528eb43421	Father Louis Courme Arms	Traducteurwiki	CC0	illustration	wikimedia	svg	grass	"Father Louis Courme Arms" by Traducteurwiki is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/84/Father_Louis_Courme_Arms.svg"
12154e58-9aa1-4f60-bd6b-4de2ce439b3e	Cook County Illinois incorporated and unincorporated areas Stone Park highlighted	Rcsprinter123	CC-BY 3.0	illustration	wikimedia	svg	stone	"Cook County Illinois incorporated and unincorporated areas Stone Park highlighted" by Rcsprinter123 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/00/Cook_County_Illinois_incorporated_and_unincorporated_areas_Stone_Park_highlighted.svg"
319da920-79ec-46c4-a2c8-40898e69373a	Rosetta Stone	kinetoons	CC0	illustration	wikimedia	svg	stone	"Rosetta Stone" by kinetoons is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/86/Rosetta_Stone.svg"
b140c482-9079-4d89-aa25-3c969338385f	Koutsuki River five stone bridges map	Sakoppi	CC-BY 3.0	illustration	wikimedia	svg	stone	"Koutsuki River five stone bridges map" by Sakoppi is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/88/Koutsuki_River_five_stone_bridges_map.svg"
0002b9ac-853d-4add-8969-8f1c17769c31	ND Bottineau County Stone Creek Township	Dcmacnut	CC-BY 2.5	illustration	wikimedia	svg	stone	"ND Bottineau County Stone Creek Township" by Dcmacnut is licensed under CC BY 2.5. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.5/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/bb/ND_Bottineau_County_Stone_Creek_Township.svg"
57804cf5-c54a-4d43-a3bb-9d13b67b1f57	MapOfAinuLanguage-Stone	AsPJT	CC0	illustration	wikimedia	svg	stone	"MapOfAinuLanguage-Stone" by AsPJT is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b9/MapOfAinuLanguage-Stone.svg"
f146c97c-045e-4a62-8fb5-20bee5f5d78a	Openstreetmap Carto stone	Unknown authorUnknown author	CC0	illustration	wikimedia	svg	stone	"Openstreetmap Carto stone" by Unknown authorUnknown author is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/99/Openstreetmap_Carto_stone.svg"
b3c0317a-3977-4517-8b07-719efa3dbd78	Malia altar stone	Fargoh	CC0	illustration	wikimedia	svg	stone	"Malia altar stone" by Fargoh is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/91/Malia_altar_stone.svg"
bb0535fa-5c66-4f24-a717-454b84977931	Map highlighting Stone Church Precinct, Hardin County, Illinois	Straughn	CC0	illustration	wikimedia	svg	stone	"Map highlighting Stone Church Precinct, Hardin County, Illinois" by Straughn is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/01/Map_highlighting_Stone_Church_Precinct%2C_Hardin_County%2C_Illinois.svg"
7bca610e-ffa5-468d-bc11-28617863561f	Stone	Arking	CC0	illustration	wikimedia	svg	stone	"Stone" by Arking is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/73/Stone.svg"
aba8cf3b-99e1-487e-9244-7871b9e99738	Stone, Great Wyrley and Penkridge Constituency 2023	Offa29	CC-BY 4.0	illustration	wikimedia	svg	stone	"Stone, Great Wyrley and Penkridge Constituency 2023" by Offa29 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e2/Stone%2C_Great_Wyrley_and_Penkridge_Constituency_2023.svg"
aa078060-9244-439b-b5b6-8a3440b776bf	MapOfNivkhLanguage-Stone	AsPJT	CC0	illustration	wikimedia	svg	stone	"MapOfNivkhLanguage-Stone" by AsPJT is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/62/MapOfNivkhLanguage-Stone.svg"
5d16ed55-34af-47ef-8df9-e26e70f4d3d2	Malia altar stone — petroglyphs	Fargoh	CC0	illustration	wikimedia	svg	stone	"Malia altar stone — petroglyphs" by Fargoh is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/54/Malia_altar_stone_%E2%80%94_petroglyphs.svg"
319133dc-932a-4100-bedb-3508df6db556	Stone png sticker, transparent background	?	CC0	illustration	rawpixel	png	stone	"Stone png sticker, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDgtcC5wbmc.png"
a1555e32-1077-4021-8b3a-76eab9220d84	Stone png sticker, transparent background	?	CC0	illustration	rawpixel	png	stone	"Stone png sticker, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTAtcC5wbmc.png"
91f2d5f2-dd2f-4bbc-8403-61e20c59beee	Stone png sticker, transparent background	?	CC0	illustration	rawpixel	png	stone	"Stone png sticker, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDktcC5wbmc.png"
ab4fc57f-c0d6-4245-bb65-349c27549579	Stone column illustration clipart vector	?	CC0	illustration	rawpixel	eps	stone	"Stone column illustration clipart vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wMzctdi5qcGc.jpg"
1e5afb32-0ee5-4f0f-aaff-9489db32ebfc	Rock collage element, stone illustration	?	CC0	illustration	rawpixel	eps	stone	"Rock collage element, stone illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDctdi5qcGc.jpg"
0b480557-7e7d-405e-9345-a35ca881d310	Stone png sticker, transparent background	?	CC0	illustration	rawpixel	png	stone	"Stone png sticker, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTEtcC5wbmc.png"
d6a8795f-c8f5-4b4b-aa3b-843074d214cf	Stone clipart, rock illustration	?	CC0	illustration	rawpixel	jpg	stone	"Stone clipart, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTAteC5qcGc.jpg"
23efc10b-5b56-41ff-b42d-0b90253950bc	Curling stone png illustration, transparent	?	CC0	illustration	rawpixel	png	stone	"Curling stone png illustration, transparent" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1MC0wNjUtcC5wbmc.png"
e04b28c4-6a12-4bdd-8d3a-0394bbf5f53a	Man carving stone png sticker	?	CC0	illustration	rawpixel	png	stone	"Man carving stone png sticker" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0yNDItcC5wbmc.png"
18dfdee4-131a-4ba1-868f-3f23db7fca31	Stone clipart, rock illustration	?	CC0	illustration	rawpixel	jpg	stone	"Stone clipart, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTEteC5qcGc.jpg"
6d946a2a-4bdc-4ce4-a09d-7478ed14a892	Rock clipart, stone illustration	?	CC0	illustration	rawpixel	jpg	stone	"Rock clipart, stone illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDYteC5qcGc.jpg"
6af00657-432a-4c21-a062-3b09b02c605a	Stone clipart, rock illustration	?	CC0	illustration	rawpixel	jpg	stone	"Stone clipart, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDgteC5qcGc.jpg"
1443869c-13a2-49ed-b1cf-4c94249922b5	Floral stone illustration clipart vector	?	CC0	illustration	rawpixel	eps	stone	"Floral stone illustration clipart vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wNDJhLXYuanBn.jpg"
2af86bc5-9214-417f-8df9-e9c0fc9538f1	Stone clipart, rock illustration	?	CC0	illustration	rawpixel	jpg	stone	"Stone clipart, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDkteC5qcGc.jpg"
8f8e19fa-36f7-4e1f-8f67-6536e61ce322	Rock clipart, stone illustration	?	CC0	illustration	rawpixel	jpg	stone	"Rock clipart, stone illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDcteC5qcGc.jpg"
5fca88d5-f8cf-48c9-b9c2-8bd6a708eea9	Stone collage element, rock illustration	?	CC0	illustration	rawpixel	eps	stone	"Stone collage element, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTEtdi5qcGc.jpg"
484193d3-53bd-4725-844e-b21ba1da8883	Stone crab vintage sea animal	?	CC0	illustration	rawpixel	jpg	stone	"Stone crab vintage sea animal" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNS0xNDMteC5qcGc.jpg"
69964ee5-cd29-40cb-998a-43d3f53f4d56	Stone collage element, rock illustration	?	CC0	illustration	rawpixel	eps	stone	"Stone collage element, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDktdi5qcGc.jpg"
c50e0757-8ec1-47c8-9586-f2818f48b713	Standing stones vintage illustration	?	CC0	illustration	rawpixel	jpg	stone	"Standing stones vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNi0xNjQteC5qcGc.jpg"
38f265e4-bacc-4b8d-99b0-bc26e9321d93	Man carving stone illustration	?	CC0	illustration	rawpixel	jpg	stone	"Man carving stone illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0yNDIteC5qcGc.jpg"
e6d967ec-7fd1-4250-9b9a-ae6c08e68446	Mineral stone clipart, illustration vector	?	CC0	illustration	rawpixel	eps	stone	"Mineral stone clipart, illustration vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1NC0wNjQuanBn.jpg"
302c1d53-c515-4279-8e71-6f81374baf58	Stone column black and white	?	CC0	illustration	rawpixel	jpg	stone	"Stone column black and white" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wMzcteF8xLmpwZw.jpg"
2161cd7e-64b9-4b80-8ae2-1311dbf8b790	Rock collage element, stone illustration	?	CC0	illustration	rawpixel	eps	stone	"Rock collage element, stone illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDYtdi5qcGc.jpg"
9c459bae-f909-41c7-8399-60aaa99e91d5	Stone crab clipart, vintage sea	?	CC0	illustration	rawpixel	psd	stone	"Stone crab clipart, vintage sea" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNS0xNDMuanBn.jpg"
4881cfd3-544b-4931-bc2e-8a071932a8e4	Stone collage element, rock illustration	?	CC0	illustration	rawpixel	eps	stone	"Stone collage element, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNDgtdi5qcGc.jpg"
fb7336ea-ec5d-4b56-b8c4-389ae016dd51	Stone collage element, rock illustration	?	CC0	illustration	rawpixel	eps	stone	"Stone collage element, rock illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0yNTAtdi5qcGc.jpg"
b03f5a39-b9c1-49ce-a45c-9917f8a0e4c0	Stone crab clipart, vintage sea	?	CC0	illustration	rawpixel	eps	stone	"Stone crab clipart, vintage sea" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNS0xNDMtdi5qcGc.jpg"
ca8d1354-9516-4b9d-97d9-9cfe367114f1	Stone-wheel - Delapouite - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-wheel - Delapouite - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/83/Stone-wheel_-_Delapouite_-_game-icons.svg"
a95f34fc-3ec9-4a75-a558-50682f5dddb4	Moses with The Ten Commandments stones	ArtsyBee	CC0	illustration	wikimedia	svg	stone	"Moses with The Ten Commandments stones" by ArtsyBee is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/fd/Moses_with_The_Ten_Commandments_stones.svg"
24d93d21-5a0d-443e-ac3e-b38533f93090	Stone-spear - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-spear - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0f/Stone-spear_-_Lorc_-_game-icons.svg"
4dfe5aa2-674a-42b6-9353-cca7d9e3aeef	Stone-stack - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-stack - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7e/Stone-stack_-_Delapouite_-_white_-_game-icons.svg"
87a2496a-603d-4810-9ca4-07c3cf09c8af	Dripping-stone - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Dripping-stone - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d5/Dripping-stone_-_Lorc_-_game-icons.svg"
58f4b65f-d88c-4c2b-9504-8244959d6366	Stone-wheel - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-wheel - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/45/Stone-wheel_-_Delapouite_-_white_-_game-icons.svg"
aa99981f-6b57-4518-a63d-937926b80b61	Stone No Shadow	CCX	CC0	illustration	wikimedia	svg	stone	"Stone No Shadow" by CCX is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/cf/Stone_No_Shadow.svg"
435e3d2f-b01e-4b8e-8f7e-6f28153de33b	Stone-crafting - Lorc - game-icons	Lorc	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-crafting - Lorc - game-icons" by Lorc is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/93/Stone-crafting_-_Lorc_-_game-icons.svg"
74aff158-7bb7-4bf1-83e4-ad4f259f7ae0	Stone-bridge - Delapouite - white - game-icons	Delapouite	CC-BY 3.0	illustration	wikimedia	svg	stone	"Stone-bridge - Delapouite - white - game-icons" by Delapouite is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/97/Stone-bridge_-_Delapouite_-_white_-_game-icons.svg"
