id	ten	tac_gia	license	dinh_dang	cach_lay
356567	trirhombus-the-second-match-ialso-beat-the-expert-level-ai-in-mobile	?	CC0	svg,png	curl -O https://openclipart.org/download/356567/trirhombus-the-second-match-ialso-beat-the-expert-level-ai-in-mobile.svg
356566	trirhombus-i-beat-the-expert-level-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356566/trirhombus-i-beat-the-expert-level-ai.svg
356565	trirhombus-i-beat-the-expert-level-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356565/trirhombus-i-beat-the-expert-level-ai.svg
356564	squid-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356564/squid-isolated.svg
356563	crab-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356563/crab-isolated.svg
356525	linux-a-35-ans	?	CC0	svg,png	curl -O https://openclipart.org/download/356525/linux-a-35-ans.svg
356524	butterfly-life-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356524/butterfly-life-remix.svg
356522	lawyer-reconstructed-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356522/lawyer-reconstructed-remix.svg
356521	lupiera	?	CC0	svg,png	curl -O https://openclipart.org/download/356521/lupiera.svg
356519	asian-water-monitor-realistic	?	CC0	svg,png	curl -O https://openclipart.org/download/356519/asian-water-monitor-realistic.svg
356518	shringasaurus	?	CC0	svg,png	curl -O https://openclipart.org/download/356518/shringasaurus.svg
356517	asian-water-monitor	?	CC0	svg,png	curl -O https://openclipart.org/download/356517/asian-water-monitor.svg
356516	great-white-egrets	?	CC0	svg,png	curl -O https://openclipart.org/download/356516/great-white-egrets.svg
356515	brace-the-trigolden-a-game-record	?	CC0	svg,png	curl -O https://openclipart.org/download/356515/brace-the-trigolden-a-game-record.svg
356514	brace-the-trigolden-i-lost-to-an-expert-level-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356514/brace-the-trigolden-i-lost-to-an-expert-level-ai.svg
356513	pictograph	?	CC0	svg,png	curl -O https://openclipart.org/download/356513/pictograph.svg
356512	dont-forget	?	CC0	svg,png	curl -O https://openclipart.org/download/356512/dont-forget.svg
356511	in-this-issue	?	CC0	svg,png	curl -O https://openclipart.org/download/356511/in-this-issue.svg
356510	mechanical-love-heart-colour-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356510/mechanical-love-heart-colour-remix.svg
356509	%E3%80%90boardgame%E3%80%91a-game-of-brace-the-trigolden-in-which-i-played-second-and-defeated-the-hard-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356509/%E3%80%90boardgame%E3%80%91a-game-of-brace-the-trigolden-in-which-i-played-second-and-defeated-the-hard-ai.svg
356508	%E3%80%90boardgame%E3%80%91a-game-of-brace-the-trigolden-played-between-two-simple-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356508/%E3%80%90boardgame%E3%80%91a-game-of-brace-the-trigolden-played-between-two-simple-ai.svg
356506	dining-room	?	CC0	svg,png	curl -O https://openclipart.org/download/356506/dining-room.svg
356505	owl-isolated-sad-version	?	CC0	svg,png	curl -O https://openclipart.org/download/356505/owl-isolated-sad-version.svg
356504	cute-animals-owl-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356504/cute-animals-owl-isolated.svg
356503	flauschekatze-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356503/flauschekatze-remix.svg
356501	cute-animals-otter-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356501/cute-animals-otter-isolated.svg
356500	cute-animals-husky-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356500/cute-animals-husky-isolated.svg
356499	cute-animals-walrus-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356499/cute-animals-walrus-isolated.svg
356498	cute-animals-unicorn-isolated	?	CC0	svg,png	curl -O https://openclipart.org/download/356498/cute-animals-unicorn-isolated.svg
356497	elephants-sharing-a-flower	?	CC0	svg,png	curl -O https://openclipart.org/download/356497/elephants-sharing-a-flower.svg
356496	calculate-the-polygon-area	?	CC0	svg,png	curl -O https://openclipart.org/download/356496/calculate-the-polygon-area.svg
356495	lisp-logo	?	CC0	svg,png	curl -O https://openclipart.org/download/356495/lisp-logo.svg
356494	mychal-threets	?	CC0	svg,png	curl -O https://openclipart.org/download/356494/mychal-threets.svg
356493	conways-circle-theorem	?	CC0	svg,png	curl -O https://openclipart.org/download/356493/conways-circle-theorem.svg
356492	running-toward-love	?	CC0	svg,png	curl -O https://openclipart.org/download/356492/running-toward-love.svg
356490	lady-with-a-horse	?	CC0	svg,png	curl -O https://openclipart.org/download/356490/lady-with-a-horse.svg
356489	holding-an-infant-colour-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356489/holding-an-infant-colour-remix.svg
356488	1920s-sitting-woman	?	CC0	svg,png	curl -O https://openclipart.org/download/356488/1920s-sitting-woman.svg
356487	vintage-decorative-element	?	CC0	svg,png	curl -O https://openclipart.org/download/356487/vintage-decorative-element.svg
356486	h	?	CC0	svg,png	curl -O https://openclipart.org/download/356486/h.svg
356485	introduction-the	?	CC0	svg,png	curl -O https://openclipart.org/download/356485/introduction-the.svg
356484	unintentioned-beast-2	?	CC0	svg,png	curl -O https://openclipart.org/download/356484/unintentioned-beast-2.svg
356483	the-soul-of-the-rose	?	CC0	svg,png	curl -O https://openclipart.org/download/356483/the-soul-of-the-rose.svg
356482	light-sword	?	CC0	svg,png	curl -O https://openclipart.org/download/356482/light-sword.svg
356481	puppy-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356481/puppy-remix.svg
356480	lawyer-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356480/lawyer-remix.svg
356479	hot-dog	?	CC0	svg,png	curl -O https://openclipart.org/download/356479/hot-dog.svg
356477	breakfast-girl-colour-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356477/breakfast-girl-colour-remix.svg
356476	egg-on-a-frying-pan-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356476/egg-on-a-frying-pan-remix.svg
356475	something	?	CC0	svg,png	curl -O https://openclipart.org/download/356475/something.svg
356474	cute-gray-cat	?	CC0	svg,png	curl -O https://openclipart.org/download/356474/cute-gray-cat.svg
356473	tuna	?	CC0	svg,png	curl -O https://openclipart.org/download/356473/tuna.svg
356472	chili-fest-request	?	CC0	svg,png	curl -O https://openclipart.org/download/356472/chili-fest-request.svg
356471	oyster	?	CC0	svg,png	curl -O https://openclipart.org/download/356471/oyster.svg
356470	beluga	?	CC0	svg,png	curl -O https://openclipart.org/download/356470/beluga.svg
356469	orca	?	CC0	svg,png	curl -O https://openclipart.org/download/356469/orca.svg
356468	clownfish	?	CC0	svg,png	curl -O https://openclipart.org/download/356468/clownfish.svg
356467	yummy-hamburger	?	CC0	svg,png	curl -O https://openclipart.org/download/356467/yummy-hamburger.svg
356465	lady-on-a-swing	?	CC0	svg,png	curl -O https://openclipart.org/download/356465/lady-on-a-swing.svg
356464	silhouette	?	CC0	svg,png	curl -O https://openclipart.org/download/356464/silhouette.svg
356463	pergola	?	CC0	svg,png	curl -O https://openclipart.org/download/356463/pergola.svg
356462	1933-frame-2	?	CC0	svg,png	curl -O https://openclipart.org/download/356462/1933-frame-2.svg
356461	1933-frame	?	CC0	svg,png	curl -O https://openclipart.org/download/356461/1933-frame.svg
356460	dall-sheep	?	CC0	svg,png	curl -O https://openclipart.org/download/356460/dall-sheep.svg
356459	highest-value-in-ai	?	CC0	svg,png	curl -O https://openclipart.org/download/356459/highest-value-in-ai.svg
356458	yarn-sale	?	CC0	svg,png	curl -O https://openclipart.org/download/356458/yarn-sale.svg
356457	world-map-mercator	?	CC0	svg,png	curl -O https://openclipart.org/download/356457/world-map-mercator.svg
356456	sea-snake	?	CC0	svg,png	curl -O https://openclipart.org/download/356456/sea-snake.svg
356455	google	?	CC0	svg,png	curl -O https://openclipart.org/download/356455/google.svg
356454	dragons	?	CC0	svg,png	curl -O https://openclipart.org/download/356454/dragons.svg
356453	phlowers	?	CC0	svg,png	curl -O https://openclipart.org/download/356453/phlowers.svg
356452	the-lady-of-shalott	?	CC0	svg,png	curl -O https://openclipart.org/download/356452/the-lady-of-shalott.svg
356451	boite-aux-lettres-avec-cl%C3%A9	?	CC0	svg,png	curl -O https://openclipart.org/download/356451/boite-aux-lettres-avec-cl%C3%A9.svg
356450	two-in-the	?	CC0	svg,png	curl -O https://openclipart.org/download/356450/two-in-the.svg
356449	grungy-star	?	CC0	svg,png	curl -O https://openclipart.org/download/356449/grungy-star.svg
356448	handshake	?	CC0	svg,png	curl -O https://openclipart.org/download/356448/handshake.svg
356447	reaching-woman	?	CC0	svg,png	curl -O https://openclipart.org/download/356447/reaching-woman.svg
356446	reclining-woman	?	CC0	svg,png	curl -O https://openclipart.org/download/356446/reclining-woman.svg
356445	1935-woman-in-dress	?	CC0	svg,png	curl -O https://openclipart.org/download/356445/1935-woman-in-dress.svg
356444	shanghai-lady-on-throne	?	CC0	svg,png	curl -O https://openclipart.org/download/356444/shanghai-lady-on-throne.svg
356443	dragon-border	?	CC0	svg,png	curl -O https://openclipart.org/download/356443/dragon-border.svg
356442	ghost-rider	?	CC0	svg,png	curl -O https://openclipart.org/download/356442/ghost-rider.svg
356441	jazz-dancer	?	CC0	svg,png	curl -O https://openclipart.org/download/356441/jazz-dancer.svg
356440	jazz-dancers	?	CC0	svg,png	curl -O https://openclipart.org/download/356440/jazz-dancers.svg
356439	park	?	CC0	svg,png	curl -O https://openclipart.org/download/356439/park.svg
356438	park	?	CC0	svg,png	curl -O https://openclipart.org/download/356438/park.svg
356435	zombie	?	CC0	svg,png	curl -O https://openclipart.org/download/356435/zombie.svg
356434	decomposing-corpse	?	CC0	svg,png	curl -O https://openclipart.org/download/356434/decomposing-corpse.svg
356433	cartoon-starfish-laying-down	?	CC0	svg,png	curl -O https://openclipart.org/download/356433/cartoon-starfish-laying-down.svg
356432	cartoon-queen-bee	?	CC0	svg,png	curl -O https://openclipart.org/download/356432/cartoon-queen-bee.svg
356431	retro-shapes-rainbow-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356431/retro-shapes-rainbow-remix.svg
356430	cartoon-french-bulldog	?	CC0	svg,png	curl -O https://openclipart.org/download/356430/cartoon-french-bulldog.svg
356429	desktop-microphone	?	CC0	svg,png	curl -O https://openclipart.org/download/356429/desktop-microphone.svg
356428	lemonade-stand	?	CC0	svg,png	curl -O https://openclipart.org/download/356428/lemonade-stand.svg
356427	lemonade-stand	?	CC0	svg,png	curl -O https://openclipart.org/download/356427/lemonade-stand.svg
356426	big-hair-lady-colour-remix	?	CC0	svg,png	curl -O https://openclipart.org/download/356426/big-hair-lady-colour-remix.svg
356425	kanwariya	?	CC0	svg,png	curl -O https://openclipart.org/download/356425/kanwariya.svg
356424	cartoon-starfish	?	CC0	svg,png	curl -O https://openclipart.org/download/356424/cartoon-starfish.svg
356423	lord-shiva	?	CC0	svg,png	curl -O https://openclipart.org/download/356423/lord-shiva.svg
356422	hindu-temple	?	CC0	svg,png	curl -O https://openclipart.org/download/356422/hindu-temple.svg
356418	adelie-penguin	?	CC0	svg,png	curl -O https://openclipart.org/download/356418/adelie-penguin.svg
356416	penguin-with-lemonade	?	CC0	svg,png	curl -O https://openclipart.org/download/356416/penguin-with-lemonade.svg
356415	5-kil%C3%B4-dollars-%C4%91%E1%BA%A1i-b%C3%A0ng	?	CC0	svg,png	curl -O https://openclipart.org/download/356415/5-kil%C3%B4-dollars-%C4%91%E1%BA%A1i-b%C3%A0ng.svg
356414	1-kil%C3%B4-dollar-%C4%91%E1%BA%A1i-b%C3%A0ng	?	CC0	svg,png	curl -O https://openclipart.org/download/356414/1-kil%C3%B4-dollar-%C4%91%E1%BA%A1i-b%C3%A0ng.svg
356413	ng%E1%BB%B1a-b%C3%ADnh-ng%E1%BB%8D-n%C4%83m-2026-s%E1%BB%91-2	?	CC0	svg,png	curl -O https://openclipart.org/download/356413/ng%E1%BB%B1a-b%C3%ADnh-ng%E1%BB%8D-n%C4%83m-2026-s%E1%BB%91-2.svg
356412	mosasaurus	?	CC0	svg,png	curl -O https://openclipart.org/download/356412/mosasaurus.svg
356411	graph-sheet	?	CC0	svg,png	curl -O https://openclipart.org/download/356411/graph-sheet.svg
356410	silly-giraffe	?	CC0	svg,png	curl -O https://openclipart.org/download/356410/silly-giraffe.svg
356409	man-and-his-building	?	CC0	svg,png	curl -O https://openclipart.org/download/356409/man-and-his-building.svg
356408	man-with-blank-newspaper-frame	?	CC0	svg,png	curl -O https://openclipart.org/download/356408/man-with-blank-newspaper-frame.svg
356407	skittering-darkness	?	CC0	svg,png	curl -O https://openclipart.org/download/356407/skittering-darkness.svg
356406	hylonomus	?	CC0	svg,png	curl -O https://openclipart.org/download/356406/hylonomus.svg
356405	ichthyostega	?	CC0	svg,png	curl -O https://openclipart.org/download/356405/ichthyostega.svg
356404	acanthostega	?	CC0	svg,png	curl -O https://openclipart.org/download/356404/acanthostega.svg
356403	tiktaalik	?	CC0	svg,png	curl -O https://openclipart.org/download/356403/tiktaalik.svg
356402	eusthenopteron	?	CC0	svg,png	curl -O https://openclipart.org/download/356402/eusthenopteron.svg
356401	fun-on-the-daisies	?	CC0	svg,png	curl -O https://openclipart.org/download/356401/fun-on-the-daisies.svg
356400	bothriolepis	?	CC0	svg,png	curl -O https://openclipart.org/download/356400/bothriolepis.svg
356399	haikouichthys	?	CC0	svg,png	curl -O https://openclipart.org/download/356399/haikouichthys.svg
356398	pikaia	?	CC0	svg,png	curl -O https://openclipart.org/download/356398/pikaia.svg
356397	electric-car-icon	?	CC0	svg,png	curl -O https://openclipart.org/download/356397/electric-car-icon.svg
356395	venus	?	CC0	svg,png	curl -O https://openclipart.org/download/356395/venus.svg
356394	lady-with-newspaper	?	CC0	svg,png	curl -O https://openclipart.org/download/356394/lady-with-newspaper.svg
356393	woman-controls-a-group	?	CC0	svg,png	curl -O https://openclipart.org/download/356393/woman-controls-a-group.svg
356392	magician	?	CC0	svg,png	curl -O https://openclipart.org/download/356392/magician.svg
356391	flower-frame-isolated-2	?	CC0	svg,png	curl -O https://openclipart.org/download/356391/flower-frame-isolated-2.svg
356390	flower-frame-isolated-1	?	CC0	svg,png	curl -O https://openclipart.org/download/356390/flower-frame-isolated-1.svg
356389	peaceful-mandala-with-quote	?	CC0	svg,png	curl -O https://openclipart.org/download/356389/peaceful-mandala-with-quote.svg
356388	read-the-bible	?	CC0	svg,png	curl -O https://openclipart.org/download/356388/read-the-bible.svg
356386	smilodon	?	CC0	svg,png	curl -O https://openclipart.org/download/356386/smilodon.svg
356384	terror-bird	?	CC0	svg,png	curl -O https://openclipart.org/download/356384/terror-bird.svg
356383	bulbul	?	CC0	svg,png	curl -O https://openclipart.org/download/356383/bulbul.svg
356382	paul-in-prison	?	CC0	svg,png	curl -O https://openclipart.org/download/356382/paul-in-prison.svg
356345	stehender-muskelmann-von-vorn	?	CC0	svg,png	curl -O https://openclipart.org/download/356345/stehender-muskelmann-von-vorn.svg
356344	abraham-lincoln-woodcut	?	CC0	svg,png	curl -O https://openclipart.org/download/356344/abraham-lincoln-woodcut.svg
356343	alligator-gar	?	CC0	svg,png	curl -O https://openclipart.org/download/356343/alligator-gar.svg
356342	clio-ii	?	CC0	svg,png	curl -O https://openclipart.org/download/356342/clio-ii.svg
356341	young-lady-in-kimono	?	CC0	svg,png	curl -O https://openclipart.org/download/356341/young-lady-in-kimono.svg
356339	karate-gedan-barai-uke	?	CC0	svg,png	curl -O https://openclipart.org/download/356339/karate-gedan-barai-uke.svg
356338	red-torii	?	CC0	svg,png	curl -O https://openclipart.org/download/356338/red-torii.svg
356337	hand-with-note	?	CC0	svg,png	curl -O https://openclipart.org/download/356337/hand-with-note.svg
356336	pink-cosmos	?	CC0	svg,png	curl -O https://openclipart.org/download/356336/pink-cosmos.svg
356335	strong-mouse	?	CC0	svg,png	curl -O https://openclipart.org/download/356335/strong-mouse.svg
356334	rose	?	CC0	svg,png	curl -O https://openclipart.org/download/356334/rose.svg
356333	puh-and-eeyore	?	CC0	svg,png	curl -O https://openclipart.org/download/356333/puh-and-eeyore.svg
356332	another-sunflower	?	CC0	svg,png	curl -O https://openclipart.org/download/356332/another-sunflower.svg
356331	book	?	CC0	svg,png	curl -O https://openclipart.org/download/356331/book.svg
356330	walk-like-an-egyptian	?	CC0	svg,png	curl -O https://openclipart.org/download/356330/walk-like-an-egyptian.svg
356329	diploma-and-wreath	?	CC0	svg,png	curl -O https://openclipart.org/download/356329/diploma-and-wreath.svg
356328	man-in-the-moon	?	CC0	svg,png	curl -O https://openclipart.org/download/356328/man-in-the-moon.svg
356327	flash	?	CC0	svg,png	curl -O https://openclipart.org/download/356327/flash.svg
356326	feeding-the-cat	?	CC0	svg,png	curl -O https://openclipart.org/download/356326/feeding-the-cat.svg
356325	hare-playing-bagpipe	?	CC0	svg,png	curl -O https://openclipart.org/download/356325/hare-playing-bagpipe.svg
