duong_dan	ten	tac_gia	license	loai	cach_lay
/content/shovel-spell	Shovel Spell	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/shovel-spell roi tai tay
/content/sound-effects-sfx032	Sound Effects | SFX032	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx032 roi tai tay
/content/fps-announcer-voice	FPS Announcer Voice	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/fps-announcer-voice roi tai tay
/content/mermaid-song	Mermaid Song	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/mermaid-song roi tai tay
/content/car-tire-skid-squealing	Car Tire Skid Squealing	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/car-tire-skid-squealing roi tai tay
/content/sound-effects-sfx040	Sound Effects | SFX040	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx040 roi tai tay
/content/facility-alert-siren	Facility Alert Siren	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/facility-alert-siren roi tai tay
/content/mystericus-apparatus	Mystericus Apparatus	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/mystericus-apparatus roi tai tay
/content/gui-sound-effects-6	GUI Sound Effects #6	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/gui-sound-effects-6 roi tai tay
/content/fireworks-with-applause-happy-people	Fireworks With Applause Happy People	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/fireworks-with-applause-happy-people roi tai tay
/content/kitchen-ambience-sfx	Kitchen Ambience, SFX	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/kitchen-ambience-sfx roi tai tay
/content/evolutius-sfx-pack	Evolutius (SFX Pack)	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/evolutius-sfx-pack roi tai tay
/content/little-girl-voices	Little Girl Voices	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/little-girl-voices roi tai tay
/content/sound-effects-sfx034	Sound Effects | SFX034	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx034 roi tai tay
/content/rocket-launch-pack	Rocket Launch Pack	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/rocket-launch-pack roi tai tay
/content/airplane-0	Airplane	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/airplane-0 roi tai tay
/content/looney-tunes-style-intro-guitar-slide-up	Looney Tunes style intro: guitar slide up	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/looney-tunes-style-intro-guitar-slide-up roi tai tay
/content/sound-effects-sfx035	Sound Effects | SFX035	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx035 roi tai tay
/content/enginemechanic-working-sound	Engine/Mechanic working sound	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/enginemechanic-working-sound roi tai tay
/content/paper-crush-sounds	Paper Crush Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/paper-crush-sounds roi tai tay
/content/sound-effects-sfx051	Sound Effects | SFX051	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx051 roi tai tay
/content/cracking-sounds	Cracking Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/cracking-sounds roi tai tay
/content/stepping-sounds	Stepping Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/stepping-sounds roi tai tay
/content/select-sound-echo	Select Sound Echo	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/select-sound-echo roi tai tay
/content/digging-underground	Digging Underground	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/digging-underground roi tai tay
/content/fly-launch-jet-yo-frankie	Fly launch jet (Yo Frankie!)	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/fly-launch-jet-yo-frankie roi tai tay
/content/grunt-2	Grunt 2	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/grunt-2 roi tai tay
/content/broken-fan-loop	Broken Fan Loop	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/broken-fan-loop roi tai tay
/content/sound-effects-sfx011	Sound Effects | SFX011	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx011 roi tai tay
/content/music-box-game-over-i	Music Box Game Over I	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/music-box-game-over-i roi tai tay
/content/sound-effects-sfx036	Sound Effects | SFX036	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx036 roi tai tay
/content/were-doomed	We're doomed	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/were-doomed roi tai tay
/content/sounds-for-puzzle-game-volume-1	Sounds for Puzzle Game VOLUME 1	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sounds-for-puzzle-game-volume-1 roi tai tay
/content/tactical-weapons-and-tactics-sound-pack	Tactical Weapons And Tactics Sound Pack	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/tactical-weapons-and-tactics-sound-pack roi tai tay
/content/fighter-engine-flyby	Fighter Engine Flyby	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/fighter-engine-flyby roi tai tay
/content/sound-effects-sfx037	Sound Effects | SFX037	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx037 roi tai tay
/content/radio-call	Radio call	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/radio-call roi tai tay
/content/ventilation-version2	Ventilation version2	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/ventilation-version2 roi tai tay
/content/abandoned-building-ambience	Abandoned Building Ambience	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/abandoned-building-ambience roi tai tay
/content/toy-car-motor-loop	Toy Car Motor Loop	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/toy-car-motor-loop roi tai tay
/content/collaboration-sound-effects-shooting-sounds-003	Collaboration / Sound Effects Shooting sounds 003	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/collaboration-sound-effects-shooting-sounds-003 roi tai tay
/content/steampiston	SteamPiston	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/steampiston roi tai tay
/content/pig-sfx-pack	Pig SFX Pack	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/pig-sfx-pack roi tai tay
/content/game-over-game	Game Over - Game	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/game-over-game roi tai tay
/content/sound-effects-sfx020	Sound Effects | SFX020	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx020 roi tai tay
/content/pump	Pump	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/pump roi tai tay
/content/8-bitnes-powerup-sound-effects	8-bit/NES powerup sound effects	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/8-bitnes-powerup-sound-effects roi tai tay
/content/sound-effects-sfx001	Sound Effects | SFX001	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx001 roi tai tay
/content/water-sounds	Water sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/water-sounds roi tai tay
/content/8-bit-explosions-1	8-BIT Explosions #1	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/8-bit-explosions-1 roi tai tay
/content/piano-hits	Piano Hits	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/piano-hits roi tai tay
/content/sound-effects-sfx030	Sound Effects | SFX030	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx030 roi tai tay
/content/black-smith-sounds	Black Smith Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/black-smith-sounds roi tai tay
/content/select-beep-and-error	Select Beep and Error	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/select-beep-and-error roi tai tay
/content/level-up	Level Up	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/level-up roi tai tay
/content/sound-effects-sfx009	Sound Effects | SFX009	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx009 roi tai tay
/content/hazardous-ambiance-sfx-pack	Hazardous Ambiance SFX Pack	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/hazardous-ambiance-sfx-pack roi tai tay
/content/machine-death-sound	Machine Death Sound	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/machine-death-sound roi tai tay
/content/slide-whistle-down	Slide whistle down	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/slide-whistle-down roi tai tay
/content/crying-female-low-tone-voice-over-vocal-sound-for-character	Crying female low tone Voice Over | Vocal sound for character	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/crying-female-low-tone-voice-over-vocal-sound-for-character roi tai tay
/content/sound-effects-sfx026	Sound Effects | SFX026	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx026 roi tai tay
/content/kl-bells-game-over	KL Bells Game Over	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/kl-bells-game-over roi tai tay
/content/gunshots-0	Gunshots!	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/gunshots-0 roi tai tay
/content/gonk-gong	Gonk Gong	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/gonk-gong roi tai tay
/content/sound-effects-sfx039	Sound Effects | SFX039	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx039 roi tai tay
/content/big-low-frequency-explosion-boom	Big low frequency explosion boom	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/big-low-frequency-explosion-boom roi tai tay
/content/punch-sfx	Punch SFX	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/punch-sfx roi tai tay
/content/sound-effects-sfx041	Sound Effects | SFX041	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx041 roi tai tay
/content/fail-and-success-voice	Fail and Success Voice	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/fail-and-success-voice roi tai tay
/content/weapon-blow	Weapon Blow	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/weapon-blow roi tai tay
/content/kl-peach-game-over-ii	KL Peach Game Over II	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/kl-peach-game-over-ii roi tai tay
/content/other-blinks-and-explosions	Other - Blinks and Explosions	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/other-blinks-and-explosions roi tai tay
/content/sound-effects-sfx042	Sound Effects | SFX042	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx042 roi tai tay
/content/tolling-bell-sfx	Tolling Bell SFX	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/tolling-bell-sfx roi tai tay
/content/dark-ambient-1	Dark Ambient	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/dark-ambient-1 roi tai tay
/content/video-game-cheerful-ending	Video Game Cheerful Ending	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/video-game-cheerful-ending roi tai tay
/content/yawn	Yawn	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/yawn roi tai tay
/content/battlecry	Battlecry	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/battlecry roi tai tay
/content/metalsteam	MetalSteam	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/metalsteam roi tai tay
/content/race-start-countdown	Race Start Countdown	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/race-start-countdown roi tai tay
/content/horse-gallop-loop	Horse Gallop Loop	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/horse-gallop-loop roi tai tay
/content/bitcrushed-voice-one-shots	Bitcrushed Voice one-shots	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/bitcrushed-voice-one-shots roi tai tay
/content/kluna-vns-eating	Kluna VN's Eating	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/kluna-vns-eating roi tai tay
/content/sfxpunch	sfx_punch	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sfxpunch roi tai tay
/content/crossbow-shot	Crossbow Shot	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/crossbow-shot roi tai tay
/content/zombie-groan	Zombie groan	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/zombie-groan roi tai tay
/content/8-bit-sound-effects	8-bit sound effects	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/8-bit-sound-effects roi tai tay
/content/sound-effects-sfx044	Sound Effects | SFX044	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx044 roi tai tay
/content/ambient-spaceship-hums	Ambient Spaceship Hums	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/ambient-spaceship-hums roi tai tay
/content/gui-sounds-collection	GUI sounds collection	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/gui-sounds-collection roi tai tay
/content/warning-noise	Warning Noise	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/warning-noise roi tai tay
/content/paper-pages-sounds	Paper Pages Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/paper-pages-sounds roi tai tay
/content/boom-effect-sound	Boom effect sound	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/boom-effect-sound roi tai tay
/content/sci-fi-voice-over	Sci-Fi Voice Over	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sci-fi-voice-over roi tai tay
/content/sound-effects-sfx045	Sound Effects | SFX045	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx045 roi tai tay
/content/game-over-effect-sound	Game Over effect sound	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/game-over-effect-sound roi tai tay
/content/sound-effects-fx012	Sound Effects | FX012	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-fx012 roi tai tay
/content/falling-bones	Falling Bones	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/falling-bones roi tai tay
/content/sound-effects-sfx046	Sound Effects | SFX046	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx046 roi tai tay
/content/whip-sound	Whip sound	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/whip-sound roi tai tay
/content/sound-effects-sfx003	Sound Effects | SFX003	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx003 roi tai tay
/content/sound-effects-sfx015	Sound Effects | SFX015	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx015 roi tai tay
/content/rattling-bones	Rattling Bones	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/rattling-bones roi tai tay
/content/aliens-surrounding	Aliens surrounding	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/aliens-surrounding roi tai tay
/content/steampunk-electric-effects	Steampunk electric effects	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/steampunk-electric-effects roi tai tay
/content/sound-effects-sfx038	Sound Effects | SFX038	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx038 roi tai tay
/content/sound-effects-sfx047	Sound Effects | SFX047	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx047 roi tai tay
/content/sound-effects-sfx016	Sound Effects | SFX016	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx016 roi tai tay
/content/sniffing	Sniffing	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sniffing roi tai tay
/content/gui-sound-effects-2	GUI Sound Effects #2	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/gui-sound-effects-2 roi tai tay
/content/sound-effects-sfx048	Sound Effects | SFX048	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx048 roi tai tay
/content/6-zombie-sounds	6 Zombie Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/6-zombie-sounds roi tai tay
/content/big-explosion-0	Big Explosion	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/big-explosion-0 roi tai tay
/content/archers-shooting	Archers shooting	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/archers-shooting roi tai tay
/content/no-talking-in-the-library	No Talking in The Library!	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/no-talking-in-the-library roi tai tay
/content/sound-effects-sfx017	Sound Effects | SFX017	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx017 roi tai tay
/content/sound-effects-sfx049	Sound Effects | SFX049	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx049 roi tai tay
/content/5-soundsshort-melodies	5 sounds/short melodies	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/5-soundsshort-melodies roi tai tay
/content/woohoo-female-voice-over-vocal-sound-for-character	Woohoo! Female Voice Over | Vocal sound for character	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/woohoo-female-voice-over-vocal-sound-for-character roi tai tay
/content/monster-battle-sounds	Monster Battle Sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/monster-battle-sounds roi tai tay
/content/chopping-tree	Chopping tree	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/chopping-tree roi tai tay
/content/thud-underfoot	Thud Underfoot	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/thud-underfoot roi tai tay
/content/sound-effects-sfx050	Sound Effects | SFX050	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/sound-effects-sfx050 roi tai tay
/content/pewpews	PewPews	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/pewpews roi tai tay
/content/item-sfx	Item SFX	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/item-sfx roi tai tay
/content/coffee-cooking	coffee cooking	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/coffee-cooking roi tai tay
/content/arabic-sounds	Arabic sounds	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/arabic-sounds roi tai tay
/content/cugzilia-ii-prototype-sound-effects	Cugzilia II Prototype Sound Effects	?	CC-BY 3.0	Sound Effect	mo https://opengameart.org/content/cugzilia-ii-prototype-sound-effects roi tai tay
